facility_id,month_year,ndc11,reference_number,tae_spend,vendor_name
NC0071,2025-12,65219047720,421079338,86.0,"FRESENIUS KABI USA, LLC"
NC0071,2025-12,65219047910,420787916,329.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-02,63323017876,10907278,31.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-03,63323017876,10907278,90.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-04,63323066910,12233537,41.2,"FRESENIUS KABI USA, LLC"
NC0084,2025-04,63323087010,11756376,56.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-05,65219046850,421084613,1200.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-05,65219047030,420704583,418.5,"FRESENIUS KABI USA, LLC"
NC0084,2025-05,65219047220,12395049,396.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,,421183301,164.8,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,,421183299,478.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,63323082476,11329177,46.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,63323087010,11756376,56.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,65219045660,421023672,190.8,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,65219046660,421084611,360.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,65219046850,421084613,750.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,65219047030,420704583,744.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,65219047220,12395049,495.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-06,65219047410,12395051,1120.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,,421183299,662.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,,421183300,136.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,,421183301,82.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,63323062610,11319858,80.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,63323082476,11329177,46.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,63323087074,11756377,169.2,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,65219000601,12121078,516.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,65219046660,421084611,270.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,65219046850,421084613,3075.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,65219047030,420704583,604.5,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,65219047220,12395049,429.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-07,65219047410,12395051,560.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,,421183299,736.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,,421183301,164.8,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,,421183300,272.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,63323062610,11319858,40.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,63323082476,11329177,69.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,63323087074,11756377,169.2,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,65219046450,421064699,159.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,65219046850,421084613,3300.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,65219047030,420704583,744.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-08,65219047220,12395049,297.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,,421183299,846.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,,421183301,82.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,,421183300,136.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,63323062610,11319858,80.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,63323087074,11756377,169.2,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219045830,421064697,49.5,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219046660,421084611,540.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219046850,421084613,1800.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219047030,420704583,372.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219047220,12395049,627.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219047410,12395051,1760.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-09,65219047910,420787916,1104.5,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,,421183301,82.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,,421183299,846.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,,421183300,136.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,63323062610,11319858,160.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,63323087074,11756377,338.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,65219046660,421084611,540.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,65219046850,421084613,3600.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,65219047030,420704583,744.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,65219047220,12395049,660.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,65219047410,12395051,2400.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-10,65219047910,420787916,1762.5,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,,421183301,164.8,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,63323062610,11319858,80.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,63323082476,11329177,92.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,63323087074,11756377,169.2,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,65219046660,421084611,540.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,65219046850,421084613,1800.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,65219047030,420704583,744.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,65219047220,12395049,330.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,65219047410,12395051,800.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-11,65219047910,420787916,587.5,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,,421183299,846.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,,421183301,164.8,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,63323017876,10907278,90.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,63323062610,11319858,160.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,63323062655,11319861,33.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,63323082475,11329176,41.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,63323087074,11756377,112.8,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219045660,421023672,95.4,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219046660,421084611,540.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219046850,421084613,2925.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219047030,420704583,558.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219047220,12395049,528.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219047410,12395051,2000.0,"FRESENIUS KABI USA, LLC"
NC0084,2025-12,65219047910,420787916,1410.0,"FRESENIUS KABI USA, LLC"
NJ2006,2025-12,65219014810,420586442,323.74,"MEDLINE INDUSTRIES, LP"
NY0025,2024-02,63323053075,11380572,92.4,AMERISOURCEBERGEN DRUG CORPORATION
NY0025,2024-03,63323053075,11380572,138.60000000000002,AMERISOURCEBERGEN DRUG CORPORATION
NY0025,2024-06,63323053075,11380572,554.4000000000001,AMERISOURCEBERGEN DRUG CORPORATION
NY2020,2024-11,63323087310,11756378,998.0,"TRI-PHARMA, INC."
NY2020,2025-01,63323087310,11756378,13176.0,"TRI-PHARMA, INC."
NY2023,2025-03,63323082476,11329177,358.8,"FRESENIUS KABI USA, LLC"
NY2054,2024-11,65219047030,420704583,2652.0,"FRESENIUS KABI USA, LLC"
NY2054,2024-11,65219047410,12395051,1036.0,"FRESENIUS KABI USA, LLC"
NY2054,2024-11,65219047530,421079337,7221.0,"FRESENIUS KABI USA, LLC"
NY2054,2024-11,65219047910,420787916,1247.1,"FRESENIUS KABI USA, LLC"
NY2063,2024-10,65219038910,420668090,28263.2,"FRESENIUS KABI USA, LLC"
NY2246,2024-10,65219038905,420586452,4116.0,"FRESENIUS KABI USA, LLC"
NY2246,2025-01,63323053075,11380572,630.0,"FRESENIUS KABI USA, LLC"
NY2256,2024-10,65219047910,420787916,413.65,"MEDLINE INDUSTRIES, LP"
NY2306,2024-10,65219047410,12395051,388.5,"FRESENIUS KABI USA, LLC"
NY2306,2025-02,63323086974,11756374,78.04,MCKESSON PHARMACEUTICAL
NY2681,2024-10,65219047410,12395051,1554.0,"FRESENIUS KABI USA, LLC"
NY5017,2025-03,63323087310,11756378,25.12,"MEDLINE INDUSTRIES, LP"
NY5017,2025-04,63323087310,11756378,25.12,"MEDLINE INDUSTRIES, LP"
NY5017,2025-05,63323087310,11756378,100.48,"MEDLINE INDUSTRIES, LP"
NY5017,2025-08,63323087310,11756378,75.18,"MEDLINE INDUSTRIES, LP"
NY5017,2025-12,63323087310,11756378,198.96,"MEDLINE INDUSTRIES, LP"
NY5021,2024-10,65219047410,12395051,2590.0,"FRESENIUS KABI, LLC"
NY5021,2024-10,65219047910,420787916,9599.0,"FRESENIUS KABI, LLC"
NY5026,2024-10,65219047410,12395051,2590.0,"FRESENIUS KABI, LLC"
NY5026,2024-10,65219047910,420787916,9599.0,"FRESENIUS KABI, LLC"
OH2004,2024-10,63323017876,10907278,124.8,"FRESENIUS KABI, LLC"
OH2004,2024-10,65219047910,420787916,119.2,"FRESENIUS KABI, LLC"
OH2004,2025-02,63323017876,10907278,60.0,"FRESENIUS KABI, LLC"
OH2004,2025-02,65219045830,421064697,49.5,"FRESENIUS KABI, LLC"
OH2004,2025-02,65219046020,421064701,36.0,"FRESENIUS KABI, LLC"
OH2004,2025-02,65219047030,420704583,279.0,"FRESENIUS KABI, LLC"
OH2004,2025-02,65219047220,12395049,198.0,"FRESENIUS KABI, LLC"
OH2004,2025-02,65219047410,12395051,220.0,"FRESENIUS KABI, LLC"
OH2004,2025-02,65219047910,420787916,799.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,63323017876,10907278,60.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,63323062610,11319858,60.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,63323068610,12233541,40.2,"FRESENIUS KABI, LLC"
OH2004,2025-03,63323082476,11329177,46.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219045830,421064697,99.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219046020,421064701,36.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219046660,421084611,720.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219047030,420704583,93.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219047220,12395049,198.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219047410,12395051,920.0,"FRESENIUS KABI, LLC"
OH2004,2025-03,65219047910,420787916,893.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,,421183299,588.8,"FRESENIUS KABI, LLC"
OH2004,2025-04,,421183301,473.79999999999995,"FRESENIUS KABI, LLC"
OH2004,2025-04,63323017876,10907278,180.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,63323082474,11329175,58.5,"FRESENIUS KABI, LLC"
OH2004,2025-04,63323086910,11756373,366.6,"FRESENIUS KABI, LLC"
OH2004,2025-04,63323087074,11756377,423.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219045830,421064697,297.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219046020,421064701,108.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219046660,421084611,1170.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219047030,420704583,4603.5,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219047220,12395049,6336.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219047410,12395051,6960.0,"FRESENIUS KABI, LLC"
OH2004,2025-04,65219047910,420787916,10998.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,,421183299,73.6,"FRESENIUS KABI, LLC"
OH2004,2025-05,,421183300,986.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,,421183301,329.6,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323017876,10907278,180.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323062610,11319858,280.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323082474,11329175,58.5,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323082476,11329177,69.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323086910,11756373,620.4,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323087010,11756376,56.4,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323087074,11756377,423.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,63323087310,11756378,56.4,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219038910,420668090,232.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219045830,421064697,297.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219046660,421084611,1170.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219047030,420704583,4882.5,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219047220,12395049,6105.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219047410,12395051,3860.0,"FRESENIUS KABI, LLC"
OH2004,2025-05,65219047910,420787916,10081.5,"FRESENIUS KABI, LLC"
OH2004,2025-06,,421183300,2142.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,,421183299,36.8,"FRESENIUS KABI, LLC"
OH2004,2025-06,,421183301,535.6,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323017876,10907278,90.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323062610,11319858,120.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323082474,11329175,117.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323082476,11329177,138.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323086910,11756373,705.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323087074,11756377,535.8,"FRESENIUS KABI, LLC"
OH2004,2025-06,63323087310,11756378,56.4,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219045830,421064697,643.5,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219046020,421064701,108.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219046660,421084611,1260.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219046850,421084613,1200.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219047030,420704583,7254.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219047220,12395049,12474.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219047410,12395051,19180.0,"FRESENIUS KABI, LLC"
OH2004,2025-06,65219047910,420787916,9118.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,,421183300,1496.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,,421183301,226.6,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323017876,10907278,120.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323053075,11380572,39.6,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323062610,11319858,260.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323082476,11329177,345.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323086910,11756373,592.2,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323087010,11756376,56.4,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323087074,11756377,451.2,"FRESENIUS KABI, LLC"
OH2004,2025-07,63323087310,11756378,56.4,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219038910,420668090,232.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219046020,421064701,108.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219046450,421064699,79.5,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219046660,421084611,1620.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219046850,421084613,1125.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219047030,420704583,2743.5,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219047220,12395049,3135.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219047410,12395051,12020.0,"FRESENIUS KABI, LLC"
OH2004,2025-07,65219047910,420787916,10904.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,,421183301,350.2,"FRESENIUS KABI, LLC"
OH2004,2025-08,,421183300,1632.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,63323017876,10907278,300.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,63323062610,11319858,300.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,63323086910,11756373,705.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,63323087010,11756376,169.2,"FRESENIUS KABI, LLC"
OH2004,2025-08,63323087074,11756377,423.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219038910,420668090,261.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219045830,421064697,693.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219046020,421064701,108.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219046660,421084611,1170.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219046850,421084613,1500.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219047030,420704583,6603.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219047220,12395049,9636.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219047410,12395051,24000.0,"FRESENIUS KABI, LLC"
OH2004,2025-08,65219047910,420787916,25215.5,"FRESENIUS KABI, LLC"
OH2004,2025-09,,421183300,1870.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,,421183301,267.8,"FRESENIUS KABI, LLC"
OH2004,2025-09,,421183299,12180.8,"FRESENIUS KABI, LLC"
OH2004,2025-09,63323017876,10907278,150.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,63323062610,11319858,140.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,63323082474,11329175,175.5,"FRESENIUS KABI, LLC"
OH2004,2025-09,63323082476,11329177,253.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,63323086910,11756373,846.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,63323087074,11756377,451.2,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219038910,420668090,174.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219045830,421064697,297.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219046660,421084611,1170.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219046850,421084613,1425.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219047030,420704583,4789.5,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219047220,12395049,12144.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219047410,12395051,24480.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219047720,421079338,43.0,"FRESENIUS KABI, LLC"
OH2004,2025-09,65219047910,420787916,25051.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,,421183299,4305.599999999999,"FRESENIUS KABI, LLC"
OH2004,2025-10,,421183300,272.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,63323017876,10907278,90.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,63323062610,11319858,260.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,63323082476,11329177,138.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,63323086910,11756373,620.4,"FRESENIUS KABI, LLC"
OH2004,2025-10,63323087074,11756377,197.4,"FRESENIUS KABI, LLC"
OH2004,2025-10,63323087310,11756378,56.4,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219038910,420668090,87.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219045660,421023672,190.8,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219045830,421064697,346.5,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219046020,421064701,108.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219046660,421084611,450.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219046850,421084613,1050.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219047030,420704583,2650.5,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219047220,12395049,5168.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219047410,12395051,15400.0,"FRESENIUS KABI, LLC"
OH2004,2025-10,65219047910,420787916,16238.5,"FRESENIUS KABI, LLC"
OH2004,2025-11,,421183300,918.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,,421183299,1214.3999999999999,"MEDLINE INDUSTRIES, LP"
OH2004,2025-11,63323017876,10907278,210.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,63323086910,11756373,169.2,"FRESENIUS KABI, LLC"
OH2004,2025-11,63323087074,11756377,31.020000000000003,"MEDLINE INDUSTRIES, LP"
OH2004,2025-11,65219046020,421064701,36.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,65219046450,421064699,79.5,"FRESENIUS KABI, LLC"
OH2004,2025-11,65219046660,421084611,1260.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,65219046850,421084613,498.0,"MEDLINE INDUSTRIES, LP"
OH2004,2025-11,65219047030,420704583,2418.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,65219047220,12395049,825.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,65219047410,12395051,9540.0,"FRESENIUS KABI, LLC"
OH2004,2025-11,65219047910,420787916,893.0,"FRESENIUS KABI, LLC"
PA0023,2025-05,65219047410,12395051,30.02,MCKESSON MEDICAL-SURGICAL INC.
PA2196,2025-02,63323053075,11380572,1512.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,63323017876,10907278,100.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,63323062610,11319858,50.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,63323062625,11319859,50.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,63323062655,11319861,50.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,63323082474,11329175,100.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,63323082475,11329176,250.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,65219047030,420704583,100.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,65219047220,12395049,100.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,65219047410,12395051,100.0,"FRESENIUS KABI USA, LLC"
SC0047,2024-10,65219047910,420787916,150.0,"FRESENIUS KABI USA, LLC"
TN0204,2024-03,63323087074,11756377,57.12,AMERISOURCEBERGEN DRUG CORPORATION
TN2022,2024-02,63323017876,10907278,57.75,AMERISOURCEBERGEN DRUG CORPORATION
TX0024,2024-01,65219047220,12395049,147.2,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0024,2024-03,63323062625,11319859,72.4,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0024,2024-10,63323017876,10907278,124.8,"FRESENIUS KABI USA, LLC"
TX0024,2024-10,63323087074,11756377,42.0,"FRESENIUS KABI USA, LLC"
TX0024,2024-10,65219022225,12163983,662.4,"FRESENIUS KABI USA, LLC"
TX0024,2024-10,65219022450,12163985,259.8,"FRESENIUS KABI USA, LLC"
TX0024,2024-10,65219047410,12395051,1036.0,"FRESENIUS KABI USA, LLC"
TX0024,2024-11,65219047410,12395051,82.35,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0024,2024-11,65219047910,420787916,1788.0,"FRESENIUS KABI USA, LLC"
TX0024,2024-12,65219047220,12395049,462.0,"FRESENIUS KABI USA, LLC"
TX0024,2024-12,65219047910,420787916,1788.0,"FRESENIUS KABI USA, LLC"
TX0024,2025-04,63323086910,11756373,367.0,"FRESENIUS KABI USA, LLC"
TX0024,2025-05,65219046020,421064701,44.31,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0024,2025-12,65219046020,421064701,44.31,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0034,2024-10,63323017876,10907278,31.0,"FRESENIUS KABI USA, LLC"
TX0034,2024-10,65219047410,12395051,83.9,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0034,2024-11,63323068610,12233541,45.76,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0034,2025-06,63323053075,11380572,71.57,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0034,2025-09,65219047910,420787916,77.64,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0058,2024-02,63323066910,12233537,88.94,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0058,2024-07,63323066910,12233537,44.47,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0058,2024-10,63323062610,11319858,235.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-10,63323082475,11329176,126.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-10,65219022225,12163983,3312.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-10,65219022450,12163985,2598.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-11,63323062610,11319858,94.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-11,63323068310,12233539,365.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-11,63323068610,12233541,182.5,"FRESENIUS KABI USA, LLC"
TX0058,2024-11,63323082476,11329177,235.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-11,63323086910,11756373,1128.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-11,65219047910,420787916,1192.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-12,65219047410,12395051,3132.0,"FRESENIUS KABI USA, LLC"
TX0058,2024-12,65219047910,420787916,1788.0,"FRESENIUS KABI USA, LLC"
TX0058,2025-01,63323062610,11319858,352.5,"FRESENIUS KABI USA, LLC"
TX0058,2025-01,63323087074,11756377,315.0,"FRESENIUS KABI USA, LLC"
TX0058,2025-01,65219046020,421064701,210.0,"FRESENIUS KABI USA, LLC"
TX0058,2025-01,65219047030,420704583,2640.0,"FRESENIUS KABI USA, LLC"
TX0058,2025-01,65219047220,12395049,1856.0,"FRESENIUS KABI USA, LLC"
TX0058,2025-01,65219047530,421079337,184.5,"FRESENIUS KABI USA, LLC"
TX0058,2025-02,63323082476,11329177,352.5,"FRESENIUS KABI USA, LLC"
TX0058,2025-02,63323087074,11756377,315.0,"FRESENIUS KABI USA, LLC"
TX0058,2025-03,63323082476,11329177,179.4,"FRESENIUS KABI USA, LLC"
TX0058,2025-03,63323087010,11756376,241.2,"FRESENIUS KABI USA, LLC"
TX0058,2025-03,65219046020,421064701,44.52,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0058,2025-04,65219045830,421064697,126.56,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0058,2025-04,65219046020,421064701,280.8,"FRESENIUS KABI USA, LLC"
TX0058,2025-08,65219046020,421064701,133.56,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
TX0058,2025-12,65219046020,421064701,89.04,"CARDINAL HEALTH 105, INC. DBA SPECIALTY PHARMACEUTICAL SERVICES"
