transaction_date,reference_number,manufacturer_catalog_number,facility_vendor_catalog_num,facility_product_description,vendor_name,landed_spend,base_spend,quantity,pkg_uom
2024-08-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",132.0,132.0,4.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,123.84,123.84,4.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,61.92,61.92,2.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,92.88,92.88,3.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,154.8,154.8,5.0,CA
2024-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,61.92,61.92,2.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,165.0,165.0,5.0,CA
2025-07-16 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,198.0,198.0,6.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.29,30.29,1.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,60.58,60.58,2.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,60.58,60.58,2.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.29,30.29,1.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.29,30.29,1.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.29,30.29,1.0,CA
2024-06-09 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,242.32,242.32,8.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",16.5,16.5,3.0,EA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",66.0,66.0,2.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",88.0,88.0,16.0,EA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,429.0,429.0,13.0,CA
2026-01-05 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,HOSPITALS SERVICES EXPENSES,60.36,60.36,2.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,HOSPITALS SERVICES EXPENSES,120.72,120.72,4.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,HOSPITALS SERVICES EXPENSES,30.18,30.18,1.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",132.0,132.0,4.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,HOSPITALS SERVICES EXPENSES,362.16,362.16,12.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",66.0,66.0,2.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",66.0,66.0,2.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",40.0,40.0,8.0,EA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,HOSPITALS SERVICES EXPENSES,30.18,30.18,1.0,CA
2024-01-12 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,HOSPITALS SERVICES EXPENSES,30.18,30.18,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-12-29 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",44.0,44.0,8.0,EA
2025-04-23 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",132.0,132.0,4.0,CA
2025-04-23 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",33.0,33.0,1.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,264.0,264.0,8.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-11-25 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",429.0,429.0,13.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",99.0,99.0,3.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,231.0,231.0,7.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",99.0,99.0,3.0,CA
2025-08-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,61.92,61.92,2.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,61.92,61.92,2.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,247.68,247.68,8.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,123.84,123.84,4.0,CA
2024-08-11 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2025-09-14 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-14 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-09-14 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-14 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-09-14 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,264.0,264.0,8.0,CA
2025-09-14 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-09-28 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2025-09-28 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-28 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-09-28 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,198.0,198.0,6.0,CA
2025-09-28 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-09-28 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,264.0,264.0,8.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",44.0,44.0,8.0,EA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2026-01-15 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-05-12 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,241.76,241.76,8.0,CA
2024-05-12 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.22,30.22,1.0,CA
2024-05-12 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.22,30.22,1.0,CA
2024-05-12 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,60.44,60.44,2.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",44.0,44.0,8.0,EA
2024-08-22 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",264.0,264.0,8.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",132.0,132.0,4.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",33.0,33.0,1.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,92.88,92.88,3.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,61.92,61.92,2.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,123.84,123.84,4.0,CA
2024-08-22 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.96,30.96,1.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,198.0,198.0,6.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-07-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",132.0,132.0,4.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,99.0,99.0,3.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-10-21 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",99.0,99.0,3.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,198.0,198.0,6.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,231.0,231.0,7.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,132.0,132.0,4.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2024-11-13 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-11-27 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-11-27 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-11-27 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",27.5,27.5,5.0,EA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,396.0,396.0,12.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",33.0,33.0,1.0,CA
2025-09-17 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,66.0,66.0,2.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,90.6,90.6,3.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",99.0,99.0,3.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",132.0,132.0,4.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.2,30.2,1.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",99.0,99.0,3.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,241.6,241.6,8.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,30.2,30.2,1.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",44.0,44.0,8.0,EA
2024-04-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,362.4,362.4,12.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,BXT2D0737,SOLUTION WATER INHAL STRL 2000ML,"MEDLINE INDUSTRIES, LP",198.0,198.0,6.0,CA
2024-04-08 00:00:00+00:00,34813,2D0737,11047,SOLUTION WATER INHAL STRL 2000ML,UNKNOWN,60.4,60.4,2.0,CA
