report_category,manufacturer_normalized,manufacturer_name_raw,manufacturer_catalog_number,Product_Description,contract_category,total_observed_spend,transaction_count
Monitoring,PHILIPS,PHILIPS HEALTHCARE,451261011111,ASSEMBLY MONITOR 60506 FRAME HOUSING PLASTIC F/M8001 INTELLIVUE MP30 EA,PHYSIOLOGICAL MONITORING SYSTEMS,50.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453564107731,ASSEMBLY CIRCUIT BOARD INTERFACE MP5 MCO2,PHYSIOLOGICAL MONITORING SYSTEMS,1672.32,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453563456851,ASSEMBLY MONITOR PCB TOUCH BEZEL W/CONTROLLER BOARD GLASS F/INTELLIVUE MP60/70,PHYSIOLOGICAL MONITORING SYSTEMS,950.0,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,M3001-64500,ASSEMBLY MONITOR PUMP PEDIATRIC ADULT NIBP F/M8102A INTELLIVUE MP2 EA,PHYSIOLOGICAL MONITORING SYSTEMS,4093.1,4
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803209861,KIT SENSOR PULSE OXIMETER MASIMO RD ADULT SPO2 25-PIN DCI CLIP REUSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,3178.89,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803128531,SENSOR PULSE OXIMETER PEDIATRIC ADULT SPO2 20/BX,PHYSIOLOGICAL MONITORING SYSTEMS,155.82,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,865322,MONITOR VITAL SIGN INTELLIVUE MP5SC SPOT CHECK EA,PHYSIOLOGICAL MONITORING SYSTEMS,27138.88,1
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803136421,PAPER EKG THERMAL RED GRID LETTER SIZE 8.5IN X 92FT X 11IN 7.3CM HEADER Z-FOLD F/860286 860288 860290 860297 PAGEWRITER 100SH/PK,PHYSIOLOGICAL MONITORING SYSTEMS,2169.64,17
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803167201,CUFF BLOOD PRESSURE SIZE 3 3.9IN TUBING 4.8-10.9CM CIRC NEONATE VINYL GREEN F/NIBP LATEX-FREE PVC NON-STERILE SINGLE PATIENT USE 40/BX,PHYSIOLOGICAL MONITORING SYSTEMS,2419.4499999999985,31
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803173131,SET LEADWIRE EKG 3.3FT 5-LEAD AAMI BEDSIDE COLOR-CODED SINGLE PATIENT USE 5/ST 20ST/PK,PHYSIOLOGICAL MONITORING SYSTEMS,154951.81,289
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989805710275,MONITOR VITAL SIGN M-SERIES W/DISPLAY FLUSH MOUNTING T/S,PHYSIOLOGICAL MONITORING SYSTEMS,10194.0,20
Monitoring,PHILIPS,PHILIPS HEALTHCARE,989803160281,LINE ETCO2 SAMPLING SMART CAPNOLINE PLUS LONG 4M ADULT ORAL NASAL NON-INTUBATED SIDESTREAM W/O2 DELIVERY LATEX-FREE NON-STERILE SINGLE PATIENT USE F/SHORT TERM 25/CA,PHYSIOLOGICAL MONITORING SYSTEMS,1243.8000000000002,2
Monitoring,PHILIPS,PHILIPS HEALTHCARE,453563467211,SEAL MONITOR WATER TRAP MANIFOLD F/INTELLIVUE,PHYSIOLOGICAL MONITORING SYSTEMS,325.6,4
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,989803109611,LEADWIRE EKG F/HT+/ET12/DT+,PHYSIOLOGICAL MONITORING SYSTEMS,122.2,1
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,15610943.83,1337
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,M3000-60003,PUMP MONITOR NIBP F/M3001A M3002A MP2/MP5 EA,PHYSIOLOGICAL MONITORING SYSTEMS,5445.0,7
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,453564841701,CHARGER BATTERY SMART F/POWER SUPPLY,PHYSIOLOGICAL MONITORING SYSTEMS,21984.52,14
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,453564020461,MODULE MONITOR PUMP VALVE NIBP W/FILTER F/SURESIGNS VS3,PHYSIOLOGICAL MONITORING SYSTEMS,401.78,2
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,989803206301,MONITOR VITAL SIGN 32IN FLAT PANEL TOUCHFREE,PHYSIOLOGICAL MONITORING SYSTEMS,18760.0,7
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,453564104821,ASSEMBLY MONITOR TEMPERATURE SIDE MOUNT MODULE F/SURESIGNS VS3,PHYSIOLOGICAL MONITORING SYSTEMS,9968.201,14
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,989805710241,MOUNT MONITOR CHANNEL F/PS INTERFACE MODULE,PHYSIOLOGICAL MONITORING SYSTEMS,2728.0,12
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,453564196651,LEADWIRE EKG 12-LEAD F/CARDIOGRAPH RAD ROOM PART,PHYSIOLOGICAL MONITORING SYSTEMS,21592.93,13
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,451261003241,ASSEMBLY MONITOR REAR HOUSING F/INTELLIVUE MP30 EA,PHYSIOLOGICAL MONITORING SYSTEMS,330.0,2
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,453564748101,MONITOR VITAL SIGN INTELLIVUE X2/MP2 NIBP PUMP ASSEMBLY,PHYSIOLOGICAL MONITORING SYSTEMS,1879.44,4
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,451261019431,KIT DISPLAY MONITOR TOUCH TRIM BEZEL GLASS F/INTELLIVUE MP50,PHYSIOLOGICAL MONITORING SYSTEMS,5393.049999999999,6
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,M3081-61626,CABLE MONITOR OPTIONS AND CONDUIT SIZE REQUIREMENTS 0.75M MEASUREMENT SERVER,PHYSIOLOGICAL MONITORING SYSTEMS,462.0,1
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS,453564113821,DISPLAY MONITOR LED FRONT BEZEL W/PLASTIC TOUCH ENGLISH TEXT,PHYSIOLOGICAL MONITORING SYSTEMS,6405.320000000001,4
Monitoring,PHILIPS,PHILIPS MEDICAL SYSTEMS (ATL ULTRASOUND SUPPLIES),0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,469.98,1
Monitoring,PHILIPS,PHILIPS NORTH AMERICA LLC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,11405112.890000004,826
Monitoring,PHILIPS,PHILIPS RS NORTH AMERICA LLC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,190988.23,23
Monitoring,OTHER,PHILLIPS SUPPLY COMPANY,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,295.39,3
Monitoring,OTHER,"PIONEER BIOMEDICAL, LLC",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,40430.0,3
Monitoring,OTHER,"PRECISION MEDICAL, INC.",503106,POWER CORD RESPIRATORY MONITOR 7FT AC POWER F/EASYGOVAC PM65 HOSPITAL GRADE EA,PHYSIOLOGICAL MONITORING SYSTEMS,305.96,8
Monitoring,OTHER,"PRO-TECH SERVICES, INC.",1133,SET WIRE MONITOR ZRIP REUSABLE F/RESPIRONICS PROTECH SENSOR BELT EA,PHYSIOLOGICAL MONITORING SYSTEMS,640.8000000000001,5
Monitoring,OTHER,PRONK TECHNOLOGIES INC.,SC-5KIT,KIT MULTIPARAMATER STANDARD F/ECG RESP NIBP ARRHYTHMIAS PACER SIMULATION IBP,PHYSIOLOGICAL MONITORING SYSTEMS,28351.0,12
Monitoring,OTHER,QUEST INTERNATIONAL,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,1095.0,1
Monitoring,OTHER,"R&D BATTERIES, INC.",5106-I,INSERT BATTERY 12V 8AH,PHYSIOLOGICAL MONITORING SYSTEMS,109.23,1
Monitoring,OTHER,"R&D BATTERIES, INC.",6408,PACK BATTERY LITHIUM 10.8V 6.75AH F/WELCH ALLYN 6500 SERIAL 1,PHYSIOLOGICAL MONITORING SYSTEMS,589.75,1
Monitoring,OTHER,"RAINE INDUSTRIES, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,27781.35,21
Monitoring,OTHER,"RAUMEDIC, INC",92637-001,CABLE MONITOR ADAPTER F/PATIENT MONITORING NPS2 NEUROSURGICAL,PHYSIOLOGICAL MONITORING SYSTEMS,17328.0,3
Monitoring,OTHER,"REMINGTON MEDICAL, INC.",PA801,CABLE MONITOR F/SURGICAL STERILE DISPOSABLE 5/BX,PHYSIOLOGICAL MONITORING SYSTEMS,131490.93000000017,395
Monitoring,OTHER,"RIESTER USA, LLC",1741,MONITOR VITAL SIGN MOBILE F/RBP-100 EA,PHYSIOLOGICAL MONITORING SYSTEMS,31940.019,40
Monitoring,OTHER,"RIESTER USA, LLC",1960-RRBXU,MONITOR VITAL SIGN RVS-100 NIBP SPO2 THERMOMETER TOUCHSCREEN,PHYSIOLOGICAL MONITORING SYSTEMS,7968.94,3
Monitoring,OTHER,"RIESTER USA, LLC",10698,CORD POWER F/RBP 100 BIG BEN RI-MEDIC BLOOD PRESSURE SERIES,PHYSIOLOGICAL MONITORING SYSTEMS,887.2860000000001,12
Monitoring,PHILIPS,ROYAL PHILIPS ELECTRONICS N.V.,735-56,CABLE MONITOR TEMPERATURE OUT F/ARTIC SUN,PHYSIOLOGICAL MONITORING SYSTEMS,193.0,1
Monitoring,PHILIPS,ROYAL PHILIPS ELECTRONICS N.V.,2090-0984,DISPLAY PATIENT MONITOR 8.4INL MP5 TFT,PHYSIOLOGICAL MONITORING SYSTEMS,660.0,1
Monitoring,OTHER,"SAGE SERVICES GROUP, LLC",E06X-30M,CABLE PULSE OXIMETER 3M ADAPTER REUSABLE F/NELLCOR VSM 0012-00-1464 EA,PHYSIOLOGICAL MONITORING SYSTEMS,1890.3200000000004,8
Monitoring,OTHER,"SAGE SERVICES GROUP, LLC",P05-09M,SENSOR PULSE OXIMETER 1.1M CLIP REUSABLE F/DATEX-OHMEDA VSM OXY-F-DB EA,PHYSIOLOGICAL MONITORING SYSTEMS,298.68,1
Monitoring,OTHER,"SAGE SERVICES GROUP, LLC",E06-11M,CABLE PULSE OXIMETER 1.1M ADAPTER REUSABLE F/NELLCOR VSM 11110-000042 EA,PHYSIOLOGICAL MONITORING SYSTEMS,11428.8,6
Monitoring,OTHER,"SAGE SERVICES GROUP, LLC",AL10-3BF,CLIP EKG BANANA ALLIGATOR BLUE W/MAC 1200 F/3MM NEEDLE LATEX-FREE NON-STERILE 10/PK,PHYSIOLOGICAL MONITORING SYSTEMS,1236.8669999999995,18
Monitoring,OTHER,"SCHILLER AMERICAS, INC.",2.410308,SET CABLE MONITOR 5-LEAD EKG TRANSLUCENT F/ARGUS LCM 5/ST,PHYSIOLOGICAL MONITORING SYSTEMS,154834.59,95
Monitoring,OTHER,"SCHILLER AMERICAS, INC.",2.310228,CABLE MONITOR LNCS LP SPO2 EXTENSION F/MASIMO PRO EA,PHYSIOLOGICAL MONITORING SYSTEMS,48370.92,47
Monitoring,OTHER,SECA CORPORATION,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,250.0,1
Monitoring,OTHER,SECURE MOUNT,SM24-112-CT-100,TETHER EKG CABLE MOUNTED PATENTED,PHYSIOLOGICAL MONITORING SYSTEMS,7412.0,1
Monitoring,OTHER,"SENSORONICS, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,156.0,1
Monitoring,OTHER,"SENSORONICS, INC.",SS-20A,SENSOR OXYGEN REPLACEMENT F/OHMEDA 6050-0004-110 OEM COMPATIBLE 6050-0004110,PHYSIOLOGICAL MONITORING SYSTEMS,3820.08,4
Monitoring,OTHER,"SENSORONICS, INC.",SB-NCRO-3P,MONITOR VITAL SIGN SPO2 ADULT SOFT SENSOR NELLCOR OXIMAX REUSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,1700.0,2
Monitoring,OTHER,"SENTEC, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,54787.0,14
Monitoring,OTHER,"SENTINEL MEDICAL TECHNOLOGIES, LLC",000-0221,UNIT MULTIPARAMETER 18FR 50CM LATEX-FREE,PHYSIOLOGICAL MONITORING SYSTEMS,46628.0,26
Monitoring,SIEMENS,SIEMENS HEALTHCARE DIAGNOSTICS INC.,8614203,METER BELT-TENSION F/PATIENT STATIC TENSION MEASUREMENT,PHYSIOLOGICAL MONITORING SYSTEMS,6689.6,2
Monitoring,SIEMENS,"SIEMENS INDUSTRY, INC.",7453926,HANDLE MONITOR BAR F/UROLOGY U04,PHYSIOLOGICAL MONITORING SYSTEMS,1810.0,1
Monitoring,SIEMENS,"SIEMENS INDUSTRY, INC.",10909401,CABLE MONITOR ADAPTER IBP Y GENERIC F/6-PIN 10909401,PHYSIOLOGICAL MONITORING SYSTEMS,18951.6,6
Monitoring,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",10608287,CABLE MONITORING PATIENT ANALOG OUTPUT Y 30M,PHYSIOLOGICAL MONITORING SYSTEMS,1264.2,1
Monitoring,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",11218569,LEADWIRE ECG STD 4 LEAD SET IE,PHYSIOLOGICAL MONITORING SYSTEMS,616.0,1
Monitoring,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",11218870,ADAPTER CABLE IBP LEGACY 10 PIN PRESSURE TRANSDUCER,PHYSIOLOGICAL MONITORING SYSTEMS,4444.0,1
Monitoring,SIEMENS,"SIEMENS MEDICAL SOLUTIONS USA, INC.",14432926,UNIT VITAL SIGN SYSTEM POWER CARD HIGH-SPEED ACQUISITION MODE,PHYSIOLOGICAL MONITORING SYSTEMS,23512.0,2
Monitoring,OTHER,"SLMP, LLC DBA STATLAB MEDICAL PRODUCTS",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,238.0,12
Monitoring,OTHER,SMART CAREGIVER CORPORATION,433-CMU-40,MONITOR VITAL SIGN 150-300FT RANGE WIRELESS CENTRAL AC ADAPTER BATTERY OPERATED PRE-PROGRAMMED COMPONENT WHITE,PHYSIOLOGICAL MONITORING SYSTEMS,210.02,2
Monitoring,OTHER,SMITH & NEPHEW INC - ORTHOPAEDIC DIVISION,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,62500.0,1
Monitoring,OTHER,"SOMA TECH INT'L, INC.",MPM-0667-FG,"MONITOR, ECG/NIBP/SPO2 PHILPSMP70 15"" SOMTEC",PHYSIOLOGICAL MONITORING SYSTEMS,5263.0,1
Monitoring,OTHER,"SOMA TECH INT'L, INC.",AS2003,SENSOR SPO2 3.6FT CORD EAR ADULT REUSABLE,PHYSIOLOGICAL MONITORING SYSTEMS,551.24,2
Monitoring,OTHER,"SOMA TECH INT'L, INC.",M2461A,SET CABLE EKG SHIELDED 9FTL LEADX10 8-PIN PHILIPS MODELS,PHYSIOLOGICAL MONITORING SYSTEMS,242.33,1
Monitoring,OTHER,"SOMA TECH INT'L, INC.",PHI-STND,"STAND, ROLLING F/MP70 MONITOR",PHYSIOLOGICAL MONITORING SYSTEMS,480.0,1
Monitoring,OTHER,SOUTHWESTERN BIOMEDICAL ELECTRONICS INC,0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,33917.0,25
Monitoring,OTHER,"SOVEREIGN MEDICAL, INC.",0,UNKNOWN,PHYSIOLOGICAL MONITORING SYSTEMS,40369.13,94
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",96102-13,STATION MONITOR XHIBIT CENTRAL 22IN SCREEN 13-BED BUNDLE FLAT TOUCHSCREEN MOUSE KEYBOARD EA,PHYSIOLOGICAL MONITORING SYSTEMS,30790.34,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",010-1603-00,INVERTER MONITOR BACKLIGHT CCFL 2-TUBE,PHYSIOLOGICAL MONITORING SYSTEMS,879.48,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",333-0431-05,"PANEL,FRONT,MODULE, 9149 6",PHYSIOLOGICAL MONITORING SYSTEMS,26.57,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-3832-00,CANNULA ETCO2 SAMPLING NOMOLINE 7FT INFANT NASAL HIGH HUMIDITY NON-INTUBATED SINGLE PATIENT USE 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,786.86,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",96280-16,RECEIVER TELEMETRY XHIBIT 22IN SCREEN 16-PATIENT BUNDLE FLAT TOUCHSCREEN MOUSE KEYBOARD EA,PHYSIOLOGICAL MONITORING SYSTEMS,114633.0,3
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",010-1840-00,POWER SUPPLY MONITOR W/CABLE F/94266 PROMATE DISPLAY,PHYSIOLOGICAL MONITORING SYSTEMS,136.08,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",015-0739-00,"CO ADPT CBL, SLHC EDWARDS COMP,3M,EA",PHYSIOLOGICAL MONITORING SYSTEMS,4528.13,4
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",718-0025-00,"STARTER KIT,NELLCOR,SPO2 & NIBP,ADULT,91330",PHYSIOLOGICAL MONITORING SYSTEMS,0.01,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0008-56,CABLE EKG TRULINK SHIELDED COMBINER 10FT 10-LEAD AAMI COLOR-CODED F/90496 91496 EA,PHYSIOLOGICAL MONITORING SYSTEMS,4931.199999999999,15
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",1104,INFUSOR PRESSURE UNIFUSOR PLUS 1000ML W/ANEROID GAUGE WHITE HOSE REUSABLE 24/BX,PHYSIOLOGICAL MONITORING SYSTEMS,2023.46,10
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0028-00,ASSEMBLY MONITOR TRULINK CABLE 4FT DUAL PRESSURE F/90496 91496 690-0021-00 EA,PHYSIOLOGICAL MONITORING SYSTEMS,310.52,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-4968-00,"NASAL CO2 CANNULA,INFANT W/O2,NL HH,4M,25/BX",PHYSIOLOGICAL MONITORING SYSTEMS,718.99,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",175-1638-99,CABLE MONITOR RG-59 100FT PLENUM LOW LOSS,PHYSIOLOGICAL MONITORING SYSTEMS,4454.82,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-3833-00,CANNULA ETCO2 SAMPLING NOMOLINE 7FT ADULT NASAL HIGH HUMIDITY NON-INTUBATED W/O2 DELIVERY LINE SINGLE PATIENT USE 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,1096.41,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",367-0016-01,HANDLE MONITOR MODULE PEARL WHITE,PHYSIOLOGICAL MONITORING SYSTEMS,84.02,3
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",306966-001,SPRING MONITOR TORSION EA,PHYSIOLOGICAL MONITORING SYSTEMS,176.5,8
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-0015-00,CANNULA ETCO2 SAMPLING NEONATE INFANT NASAL NON-INTUBATED SIDESTREAM W/O2 DELIVERY LINE SINGLE PATIENT USE F/91517 DUAL CAPNOGRAPHY 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,364.56,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",WM-0024-05,MOUNT MONITOR DUAL POWER CHANNEL VELCRO STRAP CLEAT EA,PHYSIOLOGICAL MONITORING SYSTEMS,128.0,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",91393-A,BASE MONITOR F/91393 XPREZZON EA,PHYSIOLOGICAL MONITORING SYSTEMS,625498.46,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",334-5934-15,LABEL MEDICAL MODULE HANDLE PEARL WHITE EA,PHYSIOLOGICAL MONITORING SYSTEMS,125.1,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",012-0498-11,LEADWIRE EKG SHIELDED 24INL LEADX1 SNAP BROWN YELLOW LATEX-FREE,PHYSIOLOGICAL MONITORING SYSTEMS,94.5,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-3815-00,SET ADAPTER ETCO2 MONITOR NOMOLINE 10FT PEDIATRIC ADULT LOW HUMIDITY AIRWAY SINGLE PATIENT USE F/INTUBATED PATIENT 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,594.46,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",91370,MONITOR VITAL SIGN NIBP HEART RATE SPO2 ECG RESPIRATION PEDIATRIC INFANT ADULT HIGH RESOLUTION DISPLAY TOUCHSCREEN MEMORY CLOCK BATTERY WAVEFORMX2 ULTRAVIEW 2600 LATEX-FREE DEHP-FREE,PHYSIOLOGICAL MONITORING SYSTEMS,4990.0,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",119-0493-00,PUMP MONITOR F/OKEN P54C10 ROHS EA,PHYSIOLOGICAL MONITORING SYSTEMS,11452.38,36
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",050-0646-00,KIT COVER MONITOR REPLACEMENT LATCH F/96281,PHYSIOLOGICAL MONITORING SYSTEMS,1845.14,7
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0060-02,"NIBP,HOSE ASSY,ADULT,12 FT,QUICK RELEASE",PHYSIOLOGICAL MONITORING SYSTEMS,963.72,4
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",203-0261-03,BEZEL MONITOR ASSEMBLY REAR F/92516,PHYSIOLOGICAL MONITORING SYSTEMS,379.5,3
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-0027-10,LINE ETCO2 SAMPLING MALE LUER 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,4085.9,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-0020-00,CANNULA ETCO2 SAMPLING ADULT ORAL NASAL NON-INTUBATED SIDESTREAM W/O2 DELIVERY LINE SINGLE PATIENT USE F/91517 DUAL CAPNOGRAPHY 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,14364.00000000001,40
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",687980001,CABLE MONITOR 1M USB-C-A BLACK,PHYSIOLOGICAL MONITORING SYSTEMS,32.49,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",012-0993-00,CABLE MONITOR 6FT HDMI BLACK 2EA,PHYSIOLOGICAL MONITORING SYSTEMS,69.32,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",010-2327-00,HEADSET MONITOR TRULINK MONAURAL 5210 COMPUTER W/POLY BLACK WIRE F/SAFENSOUND,PHYSIOLOGICAL MONITORING SYSTEMS,2413.2,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",161-0032-00,POWER CORD MONITOR 120V 10A 18A 10FT HOSPITAL GRADE EA,PHYSIOLOGICAL MONITORING SYSTEMS,617.0999999999999,7
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",214-0329-00,PIN MONITOR HINGE PCMS DOOR,PHYSIOLOGICAL MONITORING SYSTEMS,30.75,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",334-5934-07,LABEL MEDICAL HANDLE MODULE DEEP RED,PHYSIOLOGICAL MONITORING SYSTEMS,337.6,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",119-0480-02,POWER SUPPLY MONITOR DIN 20V 90W MINI CABLE SWITCH F/QUBE 91389,PHYSIOLOGICAL MONITORING SYSTEMS,44123.64000000001,82
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",999-0503-27,TRAINING MEDICAL ELEARNING BUNDLE 1YR,PHYSIOLOGICAL MONITORING SYSTEMS,3000.0,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",025-0059-00,"CALIBRATION TOOLS, 90227ONTRAK ABP MONITOR",PHYSIOLOGICAL MONITORING SYSTEMS,999.68,1
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-3827-00,SET ADAPTER ETCO2 MONITOR NOMOLINE 7FT PEDIATRIC ADULT HIGH HUMIDITY AIRWAY SINGLE PATIENT USE F/INTUBATED PATIENT 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,14860.559999999998,16
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",015-0665-00,SENSOR PULSE OXIMETER TRULINK PEDIATRIC SPO2 VINYL DISPOSABLE F/90496-U 91496-U COMMAND MODULE ROHS 24/BX,PHYSIOLOGICAL MONITORING SYSTEMS,2847.5,9
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",670-1521-03,ASSEMBLY MONITOR PCBA DOCKING USB F/91390,PHYSIOLOGICAL MONITORING SYSTEMS,3590.8799999999997,3
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-0014-00,CANNULA ETCO2 SAMPLING ADULT NASAL NON-INTUBATED SIDESTREAM W/O2 DELIVERY LINE SINGLE PATIENT USE F/91517 DUAL CAPNOGRAPHY 10/BX,PHYSIOLOGICAL MONITORING SYSTEMS,23365.44,8
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",050-1506-00,KIT TIE WRAP MONITOR NVRAM 32-PIN,PHYSIOLOGICAL MONITORING SYSTEMS,485.25,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",704-4367-00,SET ADAPTER ETCO2 MONITOR NOMOLINE 7FT NEONATE INFANT HIGH HUMIDITY AIRWAY SINGLE PATIENT USE F/INTUBATED PATIENT 25/BX,PHYSIOLOGICAL MONITORING SYSTEMS,1913.16,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",714-0019-02,HOSE BLOOD PRESSURE 9FT AIR SINGLE TUBE NEONATAL F/NIBP COMMAND MODULE 91496,PHYSIOLOGICAL MONITORING SYSTEMS,476.6,5
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",334-5934-02,LABEL MEDICAL MODULE HANDLE OCEAN BLUE EA,PHYSIOLOGICAL MONITORING SYSTEMS,854.12,4
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",334-5934-06,"LABEL,HANDLE,MODULE,GREY",PHYSIOLOGICAL MONITORING SYSTEMS,786.88,6
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",214-1169-00,RECEPTACLE MONITOR QUARTER TURN MINI SNAP-IN F/DZUS EA,PHYSIOLOGICAL MONITORING SYSTEMS,124.8,2
Monitoring,SPACELABS,"SPACELABS HEALTHCARE, L.L.C.",700-0008-55,CABLE EKG TRULINK SHIELDED COMBINER 10FT 3-LEAD AAMI COLOR-CODED F/90496 91496 EA,PHYSIOLOGICAL MONITORING SYSTEMS,184.92,2
