term_order,term_key,term_label,is_ct_mapped,match_evidence_fields,Transaction_Date,Month,Base_Spend,Quantity,unit_price,Product_Description_Backfilled,Facility_Product_Description,Facility_Manufacturer_Name,Facility_Vendor_Name,Facility_Manufacturer_Catalog_Num,Facility_Vendor_Catalog_Num,Brand_Name,Manufacturer_Name,Manufacturer_Top_Parent_Name,Vendor_Name,Vendor_Top_Parent_Name,Manufacturer_Catalog_Number,Vendor_Catalog_Number,Contract_Category,product_group_category,product_subcategory1,product_subcategory2,product_subcategory3,UNSPSC_Segment_Code,UNSPSC_Segment_Description,UNSPSC_Class_Code,UNSPSC_Class_Description,UNSPSC_Commodity_Code,UNSPSC_Commodity_Description
12,DISCOVERY_RT,Discovery RT,True,backfilled_description,2024-06-01,2024-06,3584.42,1.0,3584.42,SID 704543RT590 - GE DISCOVERY RT 590 CT @ PINEVILLE LCI  RAD THERAPY,SID 704543RT590 - GE DISCOVERY RT 590 CT @ PINEVILLE LCI  RAD THERAPY,UNKNOWN,GE HEALTHCARE INC,UNKNOWN,NCAT-9,,GE HEALTHCARE INC.,GE HEALTHCARE TECHNOLOGIES INC.,GE HEALTHCARE INC.,GE HEALTHCARE TECHNOLOGIES INC.,0,,COMPUTED TOMOGRAPHY,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422015,MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS,42201500,UNKNOWN MEDICAL COMPUTED TOMOGRAPHY CT OR CAT SYSTEMS AND RELATED PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-09-08,2025-09,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-08-05,2025-08,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-07-08,2025-07,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-06-05,2025-06,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-05-12,2025-05,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-04-09,2025-04,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-03-06,2025-03,10894.62,1.0,10894.62,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-02-07,2025-02,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-01-06,2025-01,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-12-06,2024-12,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-11-07,2024-11,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-10-08,2024-10,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-09-09,2024-09,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-08-23,2024-08,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-07-08,2024-07,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-06-10,2024-06,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-05-29,2024-05,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-04-09,2024-04,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,CLINICAL EQUIPMENT REPAIR AND MAINTENANCE SERVICES,,,,,85,HEALTHCARE SERVICES,851615,MEDICAL OR SURGICAL EQUIPMENT REPAIR,85161504,MEDICAL OR SURGICAL EQUIPMENT SERVICE AGREEMENT
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-03-12,2024-03,10435.46,1.0,10435.46,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-02-23,2024-02,9957.5,1.0,9957.5,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2024-01-29,2024-01,9957.5,1.0,9957.5,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2023-12-19,2023-12,9957.5,1.0,9957.5,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2023-11-07,2023-11,9957.5,1.0,9957.5,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2023-10-06,2023-10,9957.5,1.0,9957.5,OPTIMA CT 540 ASIR SERVICE AGREEMENT,OPTIMA CT 540 ASIR SERVICE AGREEMENT,GE PRECISION HEALTHCARE LLC,GE PRECISION HEALTHCARE LLC,702669CT,702669CT,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
13,OPTIMA_CT540,Optima CT540,True,backfilled_description,2025-09-26,2025-09,1601.3,4.78,335.0,SERVICE 4401028 OPTIMA CT540 C,SERVICE 4401028 OPTIMA CT540 C,UNKNOWN,GE HEALTHCARE,UNKNOWN,SR 1-555894758924,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,0,Unknown,0,Unknown,0,Unknown
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2025-02-24,2025-02,78295.0,0.0,,"GEHC WORKSTATION ADVANTAGE WORKSTATION 4.7UNIVERSAL STANDARDSYSTEM ID 804828EP1AWANNUAL TOTAL $15,65","GEHC WORKSTATION ADVANTAGE WORKSTATION 4.7UNIVERSAL STANDARDSYSTEM ID 804828EP1AWANNUAL TOTAL $15,65",UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,MAGNETIC RESONANCE IMAGING,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2025-02-24,2025-02,46495.0,0.0,,"GEHC WORKSTATION ADVANTAGE WORKSTATION 4.6UNIVERSAL PLUSSYSTEM ID 804828AWEP3ANNUAL TOTAL $9,299.00","GEHC WORKSTATION ADVANTAGE WORKSTATION 4.6UNIVERSAL PLUSSYSTEM ID 804828AWEP3ANNUAL TOTAL $9,299.00",UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,MAGNETIC RESONANCE IMAGING,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2024-02-08,2024-02,38610.0,61.0,632.9508196721312,GE WORKSTATION ADVANTAGE WORKSTATION 4.6 (WZ8H46),GE WORKSTATION ADVANTAGE WORKSTATION 4.6 (WZ8H46),UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,425899WS2,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,MAGNETIC RESONANCE IMAGING,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2025-02-24,2025-02,31640.0,0.0,,"GEHC WORKSTATION ADVANTAGE WORKSTATION 4.7UNIVERSAL STANDARDSYSTEM ID 804828EP2AWANNUAL TOTAL $6,328","GEHC WORKSTATION ADVANTAGE WORKSTATION 4.7UNIVERSAL STANDARDSYSTEM ID 804828EP2AWANNUAL TOTAL $6,328",UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,MAGNETIC RESONANCE IMAGING,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2025-02-26,2025-02,27965.0,0.0,,UNIVERSAL STANDARDGEHC WORKSTATION ADVANTAGE WORKSTATION 4.6 (WZ8H46)SYSTEM ID 434447CTAW1ANNUAL $55,UNIVERSAL STANDARDGEHC WORKSTATION ADVANTAGE WORKSTATION 4.6 (WZ8H46)SYSTEM ID 434447CTAW1ANNUAL $55,UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,MAGNETIC RESONANCE IMAGING,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
16,AW_WORKSTATION,AW Workstation,,backfilled_description | mfr_catalog_num,2024-08-12,2024-08,23194.8,60.0,386.58,AW WORKSTATION SERVICE CONTRAC,AW WORKSTATION SERVICE CONTRAC,GE HEALTHCARE IITS USA CORP,GE HEALTHCARE IITS USA CORP,AW WORKSTATION,UNKNOWN,,GE HEALTHCARE IITS USA CORP,GE HEALTHCARE TECHNOLOGIES INC.,GE HEALTHCARE IITS USA CORP,GE HEALTHCARE TECHNOLOGIES INC.,0,,INFORMATION MANAGEMENT SYSTEMS PRODUCTS AND SERVICES,,,,,81,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,811117,MANAGEMENT INFORMATION SYSTEMS MIS,81111700,UNKNOWN MANAGEMENT INFORMATION SYSTEMS MIS
16,AW_WORKSTATION,AW Workstation,,backfilled_description | mfr_catalog_num,2024-08-14,2024-08,18555.84,48.0,386.58,GE AW WORKSTATION SERVICE CONT,GE AW WORKSTATION SERVICE CONT,GE HEALTHCARE IITS USA CORP,GE HEALTHCARE IITS USA CORP,GE AW WORKSTATION SERVICE CONTR,UNKNOWN,,GE HEALTHCARE IITS USA CORP,GE HEALTHCARE TECHNOLOGIES INC.,GE HEALTHCARE IITS USA CORP,GE HEALTHCARE TECHNOLOGIES INC.,0,,INFORMATION MANAGEMENT SYSTEMS PRODUCTS AND SERVICES,,,,,81,ENGINEERING AND RESEARCH AND TECHNOLOGY BASED SERVICES,811117,MANAGEMENT INFORMATION SYSTEMS MIS,81111700,UNKNOWN MANAGEMENT INFORMATION SYSTEMS MIS
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2025-01-22,2025-01,13566.6,1.0,13566.6,SR: AW Z4 G4 FRU WORKSTATION (,SR: AW Z4 G4 FRU WORKSTATION (,UNKNOWN,GE HEALTHCARE,UNKNOWN,5821174 20,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,UNKNOWN,,,,,0,Unknown,0,Unknown,0,Unknown
16,AW_WORKSTATION,AW Workstation,,backfilled_description,2024-03-29,2024-03,6751.61,0.0,,GE WORKSTATION ADVANTAGE WORKSTATION 4.6 (WZ8H46)S,GE WORKSTATION ADVANTAGE WORKSTATION 4.6 (WZ8H46)S,UNKNOWN,GE PRECISION HEALTHCARE LLC,UNKNOWN,UNKNOWN,,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,GE PRECISION HEALTHCARE LLC,GE HEALTHCARE TECHNOLOGIES INC.,0,,MAGNETIC RESONANCE IMAGING,,,,,42,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,422016,MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS,42201600,UNKNOWN MEDICAL MAGNETIC RESONANCE IMAGING MRI PRODUCTS
